[	0.0014804488	]
[	 0.010396998	]
[	 0.013053883	]
[	 0.010931678	]
[	 0.021847276	]
[	0.0028858832	]
[	0.0047326861	]
[	 0.012706448	]
[	0.0045980503	]
[	0.0004200367	]
[	 0.006043247	]
[	-0.001272159	]
[	-0.0049769306	]
[	 0.023216433	]
[	 0.010404389	]
[	 0.012023493	]
[	 0.022165177	]
[	 0.009628365	]
[	  0.01407027	]
[	 0.023453948	]
[	 0.009766068	]
[	 0.012854921	]
[	  0.04137238	]
[	   0.0102935	]
[	-0.0052987971	]
[	0.0062124856	]
[	-0.0047588472	]
[	 0.019065009	]
[	 0.024925247	]
[	 0.024769662	]
[	 0.015306775	]
[	 0.007161093	]
[	 0.013069247	]
[	-0.0041553977	]
[	0.00027426605	]
[	0.0051795698	]
[	-0.0070768192	]
[	 0.005185703	]
[	 0.011097588	]
[	0.0035412259	]
[	0.00079402389	]
[	 0.013890149	]
[	0.0088184007	]
[	 0.009341056	]
[	0.0097580828	]
[	-0.0077761452	]
[	 0.011063293	]
[	 0.013586857	]
[	-0.0094919141	]
[	  0.01329573	]
[	 0.011667878	]
[	 0.013372949	]
[	0.0081710382	]
[	  0.01727115	]
[	0.0068194983	]
[	 0.024253716	]
[	  0.01545647	]
[	0.0067320646	]
[	 0.031820501	]
[	 0.025820057	]
[	0.0055624365	]
[	 0.015525306	]
[	 0.024527667	]
[	0.0080959956	]
[	 0.016542394	]
[	0.0087392159	]
[	 0.015150406	]
[	 0.024720564	]
[	 0.008169074	]
[	 0.022180549	]
[	0.0043243649	]
[	 0.013808342	]
[	 0.017831209	]
[	 0.018130704	]
[	0.0093302126	]
[	 0.015762873	]
[	 0.012469085	]
[	  0.01051191	]
[	 0.019874484	]
[	 0.021476507	]
[	 0.013094349	]
[	 0.011242771	]
[	 0.023578904	]
[	   0.0212655	]
[	 0.014582847	]
[	  0.00287128	]
[	 0.026533744	]
[	 0.027189255	]
[	0.0098769826	]
[	  0.01532074	]
[	  0.01879478	]
[	 0.023533632	]
[	0.0024430004	]
[	0.0046011397	]
[	0.0030259387	]
[	-0.0054663414	]
[	-0.0024618328	]
[	0.0061019889	]
[	0.0082501225	]
[	-0.00096904877	]
[	 0.014034333	]
[	 0.012627919	]
[	0.0052322467	]
[	0.0018037405	]
[	0.0027247517	]
[	-0.0019490316	]
[	0.0070814429	]
[	-0.0069234501	]
[	0.0073424303	]
[	0.0023187677	]
[	-0.0020986952	]
[	0.0034572971	]
[	0.0014714576	]
[	 0.029628086	]
[	 0.026183413	]
[	 0.022164288	]
[	 0.026107185	]
[	  0.02572504	]
[	 0.031525705	]
[	 0.025360353	]
[	 0.023239581	]
[	 0.022828083	]
[	 0.024880484	]
[	 0.016000963	]
[	 0.014410769	]
[	 0.024552329	]
[	 0.040340273	]
[	  0.03911987	]
[	 0.022871187	]
[	 0.015404231	]
[	 0.018242402	]
[	 0.027050412	]
[	 0.024724511	]
[	 0.020286104	]
[	 0.017090925	]
[	 0.015149453	]
[	 0.022797085	]
[	   0.0169965	]
[	 0.012044208	]
[	  0.01972753	]
[	 0.018116146	]
[	 0.018363252	]
[	 0.019751041	]
[	 0.015225158	]
[	 0.014928743	]
[	 0.017276997	]
[	 0.022365173	]
[	  0.01374824	]
[	 0.011828491	]
[	 0.019106259	]
[	 0.029592623	]
[	0.0031006855	]
[	 0.012883939	]
[	 0.018272153	]
[	 0.021237877	]
[	0.0071298908	]
[	 0.015311512	]
[	 0.020312963	]
[	0.0099168469	]
[	0.0094330909	]
[	 0.010778325	]
[	0.0074633224	]
[	 0.017551052	]
[	 0.029004412	]
[	 0.019410874	]
[	 0.013044999	]
[	 0.024011052	]
[	0.0061172522	]
[	 0.022269666	]
[	 0.014717794	]
[	 0.017914501	]
[	 0.013057427	]
[	 0.010506948	]
[	-0.0029199139	]
[	 0.018927937	]
[	 0.014787343	]
[	0.0056657809	]
[	 0.025490716	]
[	0.0087176723	]
[	-0.0028699635	]
[	 0.012309942	]
[	0.0090264845	]
[	 0.017671177	]
[	  0.02510862	]
[	 0.004822302	]
[	 0.011764767	]
[	0.0091604623	]
[	0.0014859441	]
[	 0.022001193	]
[	 0.021418224	]
[	 0.010260898	]
[	 0.014817761	]
[	0.0047181415	]
[	0.0088942598	]
[	0.0056468777	]
[	 0.016489595	]
[	 0.014058069	]
[	 0.020179677	]
[	0.0031998711	]
[	0.0095663029	]
[	  0.01278462	]
[	0.0013392042	]
[	0.0099220083	]
[	 0.021643841	]
[	 0.023019079	]
[	 0.020696815	]
[	 0.015055104	]
[	 0.013747136	]
[	 0.020530936	]
[	  0.02102795	]
[	 0.015053877	]
[	  0.03019468	]
[	 0.016638777	]
[	0.0043034707	]
[	-0.0004263212	]
[	-0.0011113238	]
[	0.0086277541	]
[	0.0079499854	]
[	0.0095539512	]
[	 0.011019472	]
[	-0.0048761457	]
[	 0.010512083	]
[	-0.012404202	]
[	-0.0063275674	]
[	0.0015077346	]
[	 0.002579999	]
[	0.00058724742	]
[	0.0014590209	]
[	-0.006959323	]
[	-0.00071654492	]
[	-0.0012683311	]
[	-0.0039063693	]
[	 0.010467375	]
[	0.0020821925	]
[	 0.016758071	]
[	0.0033515295	]
[	-0.0010054704	]
[	0.0046244015	]
[	-0.0091502918	]
[	0.0080493279	]
[	0.0066461535	]
[	 0.014910273	]
[	   0.0205178	]
[	0.0048160568	]
[	-0.0013551518	]
[	0.00055993632	]
[	0.0020689879	]
[	0.0064991902	]
[	-0.0022507136	]
[	0.0010763745	]
[	 0.015121795	]
[	 0.014875027	]
[	 0.009759558	]
[	 0.023629601	]
[	  0.02122703	]
[	 0.016420441	]
[	 0.015829207	]
[	 0.024120594	]
[	 0.015738346	]
[	 0.023368232	]
[	 0.016635588	]
[	 0.023241123	]
[	 0.011237966	]
[	0.0078295312	]
[	 0.013437361	]
[	0.0062935832	]
[	 0.014622582	]
[	0.0068316274	]
[	 0.010438125	]
[	 0.028009246	]
[	  0.01764678	]
[	 0.011087116	]
[	 0.022094156	]
[	 0.012375381	]
[	 0.029674052	]
[	  0.02818749	]
[	0.0059929426	]
[	 0.014176362	]
[	 0.024230371	]
[	 0.030608768	]
[	 0.014094629	]
[	 0.008664727	]
[	 0.018576904	]
[	 0.019732488	]
[	  0.01704424	]
[	 0.016092138	]
[	 0.017141654	]
[	  0.02043247	]
[	 0.018970991	]
[	0.0075174149	]
[	0.0072869405	]
[	0.0065478322	]
[	 0.012782176	]
[	 0.028318866	]
[	 0.019524101	]
[	 0.015129996	]
[	 0.031028213	]
[	  0.02307974	]
[	 0.031536203	]
[	 0.012961676	]
[	 0.025081249	]
[	 0.027625684	]
[	 0.029263885	]
[	 0.029277586	]
[	0.0092880868	]
[	 0.024186277	]
[	 0.020194573	]
[	  0.02136056	]
[	 0.017352103	]
[	 0.011105976	]
[	 0.036554826	]
[	 0.028168888	]
[	 0.025557949	]
[	   0.0134019	]
[	 0.018786592	]
[	0.0078001601	]
[	 0.011442573	]
[	0.0074950746	]
[	 0.024714759	]
[	 0.024356515	]
[	 0.014364309	]
[	 0.018775506	]
[	0.0067685929	]
[	 0.017400717	]
[	 0.022342959	]
[	 0.021693537	]
[	0.0054532613	]
[	0.0086598734	]
[	-0.0014505297	]
[	 0.018756963	]
[	 0.032652197	]
[	 0.032621601	]
[	  0.01088915	]
[	 0.022117033	]
[	 0.017013843	]
[	 0.027347922	]
[	0.0090358651	]
[	 0.024728028	]
[	 0.023582235	]
[	 0.022167775	]
[	0.0096192683	]
[	 0.022560915	]
[	 0.015022106	]
[	 0.013954999	]
[	 0.021280495	]
[	 0.020528935	]
[	 0.025264751	]
[	 0.022669745	]
[	 0.024384536	]
[	 0.015221481	]
[	0.0064514077	]
[	 0.016793536	]
[	 0.004441522	]
[	 0.018635803	]
[	 0.017861405	]
[	 0.022567755	]
[	 0.021106432	]
[	0.0049675625	]
[	 0.018012807	]
[	0.0053890897	]
[	 0.024433138	]
[	 0.028622094	]
[	 0.011806522	]
[	 0.012510047	]
[	   0.0152208	]
[	0.0065629457	]
[	 0.024340444	]
[	0.0052702295	]
[	 0.014253445	]
[	 0.024645125	]
[	0.0094616068	]
[	 0.015243402	]
[	 0.024230276	]
[	 0.014263434	]
[	 0.024088597	]
[	 0.030978594	]
[	 0.016098936	]
[	 0.014953118	]
[	 0.021854895	]
[	 0.019568344	]
[	 0.019514956	]
[	 0.019643968	]
[	 0.017363066	]
[	 0.017604635	]
[	 0.015929986	]
[	  0.02077622	]
[	 0.013762069	]
[	   0.0259486	]
[	 0.014240738	]
[	 0.019894426	]
[	 0.016382262	]
[	 0.023900044	]
[	 0.024790842	]
[	0.0018882179	]
[	 0.011207558	]
[	 0.028873159	]
[	 0.018889877	]
[	 0.017190942	]
[	 0.015102641	]
[	0.0086186943	]
[	0.0037160601	]
[	 0.013468703	]
[	 0.024416212	]
[	 0.028318505	]
[	 0.012091215	]
[	 0.032117904	]
[	 0.021011515	]
[	0.0090615168	]
[	0.0082129357	]
[	 0.022821984	]
[	 0.014423815	]
[	 0.018411912	]
[	 0.024159101	]
[	 0.014109692	]
[	 0.011875188	]
[	   0.0146721	]
[	-0.00019675795	]
[	 0.022417612	]
[	 0.019299026	]
[	 0.021133042	]
[	0.0098917585	]
[	 0.013141636	]
[	 0.019566371	]
[	  0.01776157	]
[	 0.024934081	]
[	0.0017679577	]
[	 0.013004189	]
[	0.0065257188	]
[	 0.020380137	]
[	 0.036834173	]
[	 0.018378283	]
[	 0.016865419	]
[	0.0019871517	]
[	 0.019162338	]
[	 0.018975817	]
[	 0.022663918	]
[	 0.010850635	]
[	0.0057970878	]
[	0.0055847345	]
[	0.0074198693	]
[	 0.016330513	]
[	  0.01564448	]
[	0.00073790424	]
[	 0.016620152	]
[	  0.01026552	]
[	  0.01854828	]
[	0.0068507077	]
[	 0.015208973	]
[	0.0058417516	]
[	0.0028905335	]
[	 0.011525917	]
[	0.0059612865	]
[	-0.0025493021	]
[	 0.012285332	]
[	-0.0016342838	]
[	 0.013858057	]
[	0.0073666112	]
[	0.0095861824	]
[	 0.015627653	]
[	0.0090063139	]
[	 0.013198866	]
[	 0.016836479	]
[	 0.002583242	]
[	 0.010666487	]
[	 0.016174365	]
[	-0.0025215798	]
[	 0.011931825	]
[	0.0043799316	]
[	 0.013287001	]
[	 0.025590233	]
[	  0.01808554	]
[	0.0055347496	]
[	 0.018226323	]
[	 0.013116252	]
[	0.0061552442	]
[	0.0082511394	]
[	 0.016695612	]
[	-0.00032305124	]
[	0.0094866555	]
[	0.0025832739	]
[	0.0077780001	]
[	-3.5620008e-05	]
[	 0.014375275	]
[	0.0085944642	]
[	 0.013020828	]
[	 0.015626632	]
[	  0.01460027	]
[	0.0069807215	]
[	 0.013736363	]
[	0.0029483971	]
[	0.0062913729	]
[	0.0059075742	]
[	 0.012843802	]
[	  0.02089694	]
[	 0.011585133	]
[	  0.01143816	]
[	 0.027358379	]
[	0.0054055279	]
[	 0.011160629	]
[	0.0060536959	]
[	0.0033808756	]
[	0.0052705094	]
[	-0.0018122192	]
[	0.0075644623	]
[	 0.012654688	]
[	0.0033970433	]
[	0.0011679335	]
[	-4.9627894e-05	]
[	 0.003728566	]
[	 0.017508537	]
[	 0.020053888	]
[	-0.001668884	]
[	0.0045851969	]
[	  0.02714286	]
[	 0.011370391	]
[	 0.018875665	]
[	 0.023190889	]
[	 0.030604539	]
[	 0.025948052	]
[	 0.025580308	]
[	 0.014051437	]
[	 0.029869475	]
[	  0.02295898	]
[	 0.011859429	]
[	 0.019025646	]
[	  0.01828145	]
[	 0.014042909	]
[	 0.028185595	]
[	 0.027153782	]
[	 0.023655823	]
[	 0.028413706	]
[	 0.018233868	]
[	 0.026990535	]
[	 0.001335497	]
[	 0.013246726	]
[	 0.012217133	]
[	0.0095480915	]
[	 0.010907382	]
[	 0.021286961	]
[	0.0027717884	]
[	0.0074925529	]
[	 0.013486852	]
[	0.0090731776	]
[	 0.017305576	]
[	 0.025914267	]
[	 0.014272121	]
[	0.0067213989	]
[	0.0058784356	]
[	 0.010285821	]
[	 0.013566351	]
[	 0.017542693	]
[	 0.014917945	]
[	0.0044986162	]
[	0.0081882999	]
[	 0.010057157	]
[	0.0062250208	]
[	 0.014477862	]
[	-0.00012761648	]
[	0.00088240451	]
[	0.0098737574	]
[	 0.016441619	]
[	 0.012269168	]
[	0.0065962947	]
[	 0.018887377	]
[	 0.010511718	]
[	 0.004927756	]
[	  0.01549457	]
[	0.0027053116	]
[	0.0036863999	]
[	0.0059647881	]
[	 0.011287999	]
[	0.0051156766	]
[	 0.013555633	]
[	0.0093477686	]
[	 0.032847682	]
[	 0.012698079	]
[	 0.015595752	]
[	-0.00088422986	]
[	 0.016772969	]
[	0.0095649489	]
[	0.0045638783	]
[	 0.020005845	]
[	 0.019183056	]
[	  0.02098477	]
[	  0.02055647	]
[	 0.013307044	]
[	-0.0014500757	]
[	 0.013311925	]
[	 0.022179568	]
[	0.0087998644	]
[	 0.028283962	]
[	 0.012028378	]
[	 0.017576584	]
[	 0.021400339	]
[	  0.01299102	]
[	-0.00087789678	]
[	  0.02587024	]
[	 0.012584967	]
[	 0.024714328	]
[	 0.013387622	]
[	0.0095965661	]
[	 0.016510633	]
[	-0.0029443594	]
[	 0.021646612	]
[	0.0093977507	]
[	0.0032104113	]
[	0.0037913356	]
[	 0.010121003	]
[	 0.028026109	]
[	0.0076330664	]
[	 0.011177644	]
[	0.0025812287	]
[	 0.011453189	]
[	 0.020703122	]
[	0.0030081082	]
[	 0.015143711	]
[	 0.030527459	]
[	0.0094254048	]
[	0.0081968118	]
[	0.0080476434	]
[	0.0058719424	]
[	0.0077065479	]
[	0.0047567642	]
[	 0.015284186	]
[	 0.023573768	]
[	 0.017289959	]
[	0.0091153121	]
[	 0.012712565	]
[	  0.01266347	]
[	0.0078498669	]
[	0.0098888845	]
[	0.0079820049	]
[	 0.018844678	]
